,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
118,mobileOG_000378032|dit|WP_079246086.1|phage|structural|Plasmid RefSeq|Homology,NODE_14_length_129198_cov_16.178561_101 # 108929 # 110398 # -1 # ID=14_101;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.367,96.1,977,489,0.0,490,1,489,1,489,mobileOG_000378032,dit,WP_079246086.1,phage,structural,Plasmid RefSeq,Homology,NODE_14_length_129198_cov_16.178561_101, 108929 # 110398 # -1 , 108929,110398,-1 ,14_101,14,101,00,ATG,GGAG/GAGG,5-10bp,0.367,NODE_14_length_129198_cov_16.178561,mobileOG_000378032_NODE_14_length_129198_cov_16.178561
119,mobileOG_000378181|dit|WP_086402586.1|phage|structural|Plasmid RefSeq|Homology,NODE_14_length_129198_cov_16.178561_101 # 108929 # 110398 # -1 # ID=14_101;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.367,95.9,976,489,0.0,490,1,489,1,489,mobileOG_000378181,dit,WP_086402586.1,phage,structural,Plasmid RefSeq,Homology,NODE_14_length_129198_cov_16.178561_101, 108929 # 110398 # -1 , 108929,110398,-1 ,14_101,14,101,00,ATG,GGAG/GAGG,5-10bp,0.367,NODE_14_length_129198_cov_16.178561,mobileOG_000378181_NODE_14_length_129198_cov_16.178561
120,mobileOG_000376929|dit|WP_021727798.1|phage|structural|Multiple|Homology,NODE_14_length_129198_cov_16.178561_101 # 108929 # 110398 # -1 # ID=14_101;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.367,95.7,973,489,0.0,490,1,489,1,489,mobileOG_000376929,dit,WP_021727798.1,phage,structural,Multiple,Homology,NODE_14_length_129198_cov_16.178561_101, 108929 # 110398 # -1 , 108929,110398,-1 ,14_101,14,101,00,ATG,GGAG/GAGG,5-10bp,0.367,NODE_14_length_129198_cov_16.178561,mobileOG_000376929_NODE_14_length_129198_cov_16.178561
121,mobileOG_000713290|NA:Keyword|G9Q7G1|phage|NA|GPD|Keyword Search,NODE_14_length_129198_cov_16.178561_106 # 114926 # 115513 # -1 # ID=14_106;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.345,95.9,370,195,1.35e-131,196,1,195,1,195,mobileOG_000713290,NA:Keyword,G9Q7G1,phage,NA,GPD,Keyword Search,NODE_14_length_129198_cov_16.178561_106, 114926 # 115513 # -1 , 114926,115513,-1 ,14_106,14,106,00,ATG,GGAG/GAGG,5-10bp,0.345,NODE_14_length_129198_cov_16.178561,mobileOG_000713290_NODE_14_length_129198_cov_16.178561
122,mobileOG_000744605|NA:Keyword|A0A2A8W3A5|phage|NA|Plasmid RefSeq|Keyword Search,NODE_14_length_129198_cov_16.178561_111 # 116846 # 117997 # -1 # ID=14_111;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.361,96.9,725,384,8.08e-266,384,1,384,1,383,mobileOG_000744605,NA:Keyword,A0A2A8W3A5,phage,NA,Plasmid RefSeq,Keyword Search,NODE_14_length_129198_cov_16.178561_111, 116846 # 117997 # -1 , 116846,117997,-1 ,14_111,14,111,00,ATG,AGGAGG,5-10bp,0.361,NODE_14_length_129198_cov_16.178561,mobileOG_000744605_NODE_14_length_129198_cov_16.178561
123,mobileOG_000309554|clpP|WP_003308646.1|phage|replication/recombination/repair|Plasmid RefSeq|Homology,NODE_14_length_129198_cov_16.178561_112 # 118001 # 118747 # -1 # ID=14_112;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.339,90.3,414,247,2.16e-147,249,1,247,2,248,mobileOG_000309554,clpP,WP_003308646.1,phage,replication/recombination/repair,Plasmid RefSeq,Homology,NODE_14_length_129198_cov_16.178561_112, 118001 # 118747 # -1 , 118001,118747,-1 ,14_112,14,112,00,ATG,GGA/GAG/AGG,5-10bp,0.339,NODE_14_length_129198_cov_16.178561,mobileOG_000309554_NODE_14_length_129198_cov_16.178561
124,mobileOG_000759626|NA:Keyword|A9VS62|phage|NA|ACLAME|Keyword Search,NODE_14_length_129198_cov_16.178561_113 # 118744 # 119889 # -1 # ID=14_113;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.326,94.2,712,381,1.01e-260,382,1,381,1,381,mobileOG_000759626,NA:Keyword,A9VS62,phage,NA,ACLAME,Keyword Search,NODE_14_length_129198_cov_16.178561_113, 118744 # 119889 # -1 , 118744,119889,-1 ,14_113,14,113,00,GTG,None,None,0.326,NODE_14_length_129198_cov_16.178561,mobileOG_000759626_NODE_14_length_129198_cov_16.178561
125,mobileOG_000759625|NA:Keyword|A9VS63|phage|NA|ACLAME|Keyword Search,NODE_14_length_129198_cov_16.178561_114 # 119898 # 121565 # -1 # ID=14_114;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.342,93.9,1070,555,0.0,556,1,555,1,555,mobileOG_000759625,NA:Keyword,A9VS63,phage,NA,ACLAME,Keyword Search,NODE_14_length_129198_cov_16.178561_114, 119898 # 121565 # -1 , 119898,121565,-1 ,14_114,14,114,00,ATG,None,None,0.342,NODE_14_length_129198_cov_16.178561,mobileOG_000759625_NODE_14_length_129198_cov_16.178561
126,mobileOG_000708364|NA:Keyword|A0A3E5DKK1|phage|NA|GPD|Keyword Search,NODE_14_length_129198_cov_16.178561_114 # 119898 # 121565 # -1 # ID=14_114;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.342,93.0,1063,555,0.0,556,1,555,1,555,mobileOG_000708364,NA:Keyword,A0A3E5DKK1,phage,NA,GPD,Keyword Search,NODE_14_length_129198_cov_16.178561_114, 119898 # 121565 # -1 , 119898,121565,-1 ,14_114,14,114,00,ATG,None,None,0.342,NODE_14_length_129198_cov_16.178561,mobileOG_000708364_NODE_14_length_129198_cov_16.178561
127,mobileOG_000746306|NA:Keyword|WP_103623029.1|phage|NA|Plasmid RefSeq|Keyword Search,NODE_14_length_129198_cov_16.178561_114 # 119898 # 121565 # -1 # ID=14_114;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.342,91.9,1052,555,0.0,556,1,555,1,555,mobileOG_000746306,NA:Keyword,WP_103623029.1,phage,NA,Plasmid RefSeq,Keyword Search,NODE_14_length_129198_cov_16.178561_114, 119898 # 121565 # -1 , 119898,121565,-1 ,14_114,14,114,00,ATG,None,None,0.342,NODE_14_length_129198_cov_16.178561,mobileOG_000746306_NODE_14_length_129198_cov_16.178561
128,mobileOG_000713288|NA:Keyword|A0A0G8EIA5|phage|NA|GPD|Keyword Search,NODE_14_length_129198_cov_16.178561_115 # 121562 # 121873 # -1 # ID=14_115;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.321,100,192,103,5.58e-64,104,1,103,1,103,mobileOG_000713288,NA:Keyword,A0A0G8EIA5,phage,NA,GPD,Keyword Search,NODE_14_length_129198_cov_16.178561_115, 121562 # 121873 # -1 , 121562,121873,-1 ,14_115,14,115,00,ATG,AGxAGG/AGGxGG,5-10bp,0.321,NODE_14_length_129198_cov_16.178561,mobileOG_000713288_NODE_14_length_129198_cov_16.178561
129,mobileOG_000708365|NA:Keyword|A0A3E5DL83|phage|NA|GPD|Keyword Search,NODE_14_length_129198_cov_16.178561_115 # 121562 # 121873 # -1 # ID=14_115;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.321,92.2,179,103,6.03e-59,104,1,103,1,103,mobileOG_000708365,NA:Keyword,A0A3E5DL83,phage,NA,GPD,Keyword Search,NODE_14_length_129198_cov_16.178561_115, 121562 # 121873 # -1 , 121562,121873,-1 ,14_115,14,115,00,ATG,AGxAGG/AGGxGG,5-10bp,0.321,NODE_14_length_129198_cov_16.178561,mobileOG_000708365_NODE_14_length_129198_cov_16.178561
130,mobileOG_000741330|NA:Keyword|A0A2B0DMV3|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,98.9,349,180,1.05e-123,181,1,180,1,180,mobileOG_000741330,NA:Keyword,A0A2B0DMV3,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000741330_NODE_14_length_129198_cov_16.178561
131,mobileOG_000456276|NA:Keyword|A0A0F6FWE1|integration/excision|NA|GPD|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,98.3,348,180,3.00e-123,181,1,180,1,180,mobileOG_000456276,NA:Keyword,A0A0F6FWE1,integration/excision,NA,GPD,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000456276_NODE_14_length_129198_cov_16.178561
132,mobileOG_000751776|NA:Keyword|WP_001012113.1|integration/excision|NA|Multiple|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,98.3,348,180,3.00e-123,181,1,180,1,180,mobileOG_000751776,NA:Keyword,WP_001012113.1,integration/excision,NA,Multiple,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000751776_NODE_14_length_129198_cov_16.178561
133,mobileOG_000761278|NA:Keyword|Q81D08|integration/excision|NA|ACLAME|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,97.8,346,180,1.22e-122,181,1,180,1,180,mobileOG_000761278,NA:Keyword,Q81D08,integration/excision,NA,ACLAME,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000761278_NODE_14_length_129198_cov_16.178561
134,mobileOG_000735438|NA:Keyword|WP_002187270.1|integration/excision|NA|Multiple|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,96.7,343,180,2.88e-121,181,1,180,1,180,mobileOG_000735438,NA:Keyword,WP_002187270.1,integration/excision,NA,Multiple,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000735438_NODE_14_length_129198_cov_16.178561
135,mobileOG_000739220|NA:Keyword|WP_149191216.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,96.7,341,180,1.67e-120,181,1,180,1,180,mobileOG_000739220,NA:Keyword,WP_149191216.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000739220_NODE_14_length_129198_cov_16.178561
136,mobileOG_000708378|NA:Keyword|A0A3E5DL14|integration/excision|NA|GPD|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,96.7,340,180,2.37e-120,181,1,180,1,180,mobileOG_000708378,NA:Keyword,A0A3E5DL14,integration/excision,NA,GPD,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000708378_NODE_14_length_129198_cov_16.178561
137,mobileOG_000739271|NA:Keyword|WP_149890123.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,94.4,333,180,1.31e-117,181,1,180,1,180,mobileOG_000739271,NA:Keyword,WP_149890123.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000739271_NODE_14_length_129198_cov_16.178561
138,mobileOG_000767392|NA:Keyword|A0A2A8VHK6|integration/excision|NA|pVOG|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,92.8,331,180,1.08e-116,181,1,180,1,180,mobileOG_000767392,NA:Keyword,A0A2A8VHK6,integration/excision,NA,pVOG,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000767392_NODE_14_length_129198_cov_16.178561
139,mobileOG_000456983|NA:Keyword|WP_001012176.1|integration/excision|NA|Multiple|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,92.8,330,180,4.40e-116,181,1,180,1,180,mobileOG_000456983,NA:Keyword,WP_001012176.1,integration/excision,NA,Multiple,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000456983_NODE_14_length_129198_cov_16.178561
140,mobileOG_000759623|NA:Keyword|A9VS70|integration/excision|NA|ACLAME|Keyword Search,NODE_14_length_129198_cov_16.178561_125 # 125371 # 125913 # -1 # ID=14_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.363,92.2,327,180,5.13e-115,181,1,180,1,180,mobileOG_000759623,NA:Keyword,A9VS70,integration/excision,NA,ACLAME,Keyword Search,NODE_14_length_129198_cov_16.178561_125, 125371 # 125913 # -1 , 125371,125913,-1 ,14_125,14,125,00,ATG,GGAG/GAGG,5-10bp,0.363,NODE_14_length_129198_cov_16.178561,mobileOG_000759623_NODE_14_length_129198_cov_16.178561
141,mobileOG_000730089|NA:Keyword|A0A2B8J509|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_19_length_101324_cov_21.498020_1 # 3 # 995 # -1 # ID=19_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354,96.4,635,370,2.59e-231,331,1,331,1,331,mobileOG_000730089,NA:Keyword,A0A2B8J509,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_19_length_101324_cov_21.498020_1, 3 # 995 # -1 , 3,995,-1 ,19_1,19,1,10,ATG,GGAG/GAGG,5-10bp,0.354,NODE_19_length_101324_cov_21.498020,mobileOG_000730089_NODE_19_length_101324_cov_21.498020
142,mobileOG_000730920|NA:Keyword|A0A1B2RC23|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_1 # 3 # 995 # -1 # ID=19_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354,94.6,623,370,1.37e-226,331,1,331,1,331,mobileOG_000730920,NA:Keyword,A0A1B2RC23,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_1, 3 # 995 # -1 , 3,995,-1 ,19_1,19,1,10,ATG,GGAG/GAGG,5-10bp,0.354,NODE_19_length_101324_cov_21.498020,mobileOG_000730920_NODE_19_length_101324_cov_21.498020
143,mobileOG_000732168|NA:Keyword|A0A150B0Y5|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_19_length_101324_cov_21.498020_1 # 3 # 995 # -1 # ID=19_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354,93.1,616,370,1.07e-223,331,1,331,1,331,mobileOG_000732168,NA:Keyword,A0A150B0Y5,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_19_length_101324_cov_21.498020_1, 3 # 995 # -1 , 3,995,-1 ,19_1,19,1,10,ATG,GGAG/GAGG,5-10bp,0.354,NODE_19_length_101324_cov_21.498020,mobileOG_000732168_NODE_19_length_101324_cov_21.498020
144,mobileOG_000757488|NA:Keyword|A0A242YM12|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_1 # 3 # 995 # -1 # ID=19_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354,91.2,605,370,2.81e-219,331,1,331,1,331,mobileOG_000757488,NA:Keyword,A0A242YM12,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_1, 3 # 995 # -1 , 3,995,-1 ,19_1,19,1,10,ATG,GGAG/GAGG,5-10bp,0.354,NODE_19_length_101324_cov_21.498020,mobileOG_000757488_NODE_19_length_101324_cov_21.498020
145,mobileOG_000755295|NA:Keyword|WP_065705278.1|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,98.5,271,132,1.79e-94,133,1,132,1,132,mobileOG_000755295,NA:Keyword,WP_065705278.1,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000755295_NODE_19_length_101324_cov_21.498020
146,mobileOG_000406556|NA:Keyword|WP_000762752.1|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,98.5,271,132,2.54e-94,133,1,132,1,132,mobileOG_000406556,NA:Keyword,WP_000762752.1,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000406556_NODE_19_length_101324_cov_21.498020
147,mobileOG_000396485|NA:Keyword|WP_085313153.1|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,97.7,270,132,3.61e-94,133,1,132,1,132,mobileOG_000396485,NA:Keyword,WP_085313153.1,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000396485_NODE_19_length_101324_cov_21.498020
148,mobileOG_000402971|NA:Keyword|WP_000762749.1|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,97.7,270,132,3.61e-94,133,1,132,1,132,mobileOG_000402971,NA:Keyword,WP_000762749.1,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000402971_NODE_19_length_101324_cov_21.498020
149,mobileOG_000754349|NA:Keyword|WP_061885030.1|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,98.5,270,132,3.61e-94,133,1,132,1,132,mobileOG_000754349,NA:Keyword,WP_061885030.1,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000754349_NODE_19_length_101324_cov_21.498020
150,mobileOG_000756100|NA:Keyword|WP_042514277.1|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,97.7,270,132,3.61e-94,133,1,132,1,132,mobileOG_000756100,NA:Keyword,WP_042514277.1,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000756100_NODE_19_length_101324_cov_21.498020
151,mobileOG_000754794|NA:Keyword|WP_009327546.1|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,97.7,270,132,7.30e-94,133,1,132,1,132,mobileOG_000754794,NA:Keyword,WP_009327546.1,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000754794_NODE_19_length_101324_cov_21.498020
152,mobileOG_000756104|NA:Keyword|WP_063538879.1|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,97.7,270,132,7.30e-94,133,1,132,1,132,mobileOG_000756104,NA:Keyword,WP_063538879.1,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000756104_NODE_19_length_101324_cov_21.498020
153,mobileOG_000754881|NA:Keyword|WP_098377962.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,97.7,269,132,1.04e-93,133,1,132,1,132,mobileOG_000754881,NA:Keyword,WP_098377962.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000754881_NODE_19_length_101324_cov_21.498020
154,mobileOG_000411992|NA:Keyword|WP_063538542.1|integration/excision|NA|COMPASS|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,97.7,269,132,1.47e-93,133,1,132,1,132,mobileOG_000411992,NA:Keyword,WP_063538542.1,integration/excision,NA,COMPASS,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000411992_NODE_19_length_101324_cov_21.498020
155,mobileOG_000754850|NA:Keyword|WP_065705343.1|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,97.7,269,132,1.47e-93,133,1,132,1,132,mobileOG_000754850,NA:Keyword,WP_065705343.1,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000754850_NODE_19_length_101324_cov_21.498020
156,mobileOG_000755272|NA:Keyword|WP_000762760.1|integration/excision|NA|Multiple|Keyword Search,NODE_19_length_101324_cov_21.498020_2 # 1007 # 1405 # -1 # ID=19_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.318,97.7,269,132,1.47e-93,133,1,132,1,132,mobileOG_000755272,NA:Keyword,WP_000762760.1,integration/excision,NA,Multiple,Keyword Search,NODE_19_length_101324_cov_21.498020_2, 1007 # 1405 # -1 , 1007,1405,-1 ,19_2,19,2,00,ATG,GGA/GAG/AGG,11-12bp,0.318,NODE_19_length_101324_cov_21.498020,mobileOG_000755272_NODE_19_length_101324_cov_21.498020
